transactionId,accountId,amount,transactionType,timestamp,hour_of_day,day_of_week,account_age_days,user_transaction_count,transaction_velocity,amount_deviation,is_weekend,is_night_transaction,high_amount_flag,new_account_flag,is_fraud
231,user_12,15887.28,DEPOSIT,2026-02-02T03:12:11.123742,3,0,4291,833,0,1.589,0,1,0,0,0
232,user_12,9459.9,DEPOSIT,2026-04-05T15:37:11.123742,15,6,4291,833,2,0.946,1,0,0,0,0
233,user_12,10941.4,DEPOSIT,2025-07-28T18:57:11.123742,18,0,4291,833,1,1.094,0,0,0,0,0
234,user_12,3435.94,TRANSFER,2026-02-08T13:36:11.123742,13,6,4291,833,1,0.344,1,0,0,0,1
235,user_12,3146.37,DEPOSIT,2025-11-28T19:20:11.123742,19,4,4291,833,0,0.315,0,0,0,0,0
236,user_12,27498.05,DEPOSIT,2025-10-17T21:17:11.123742,21,4,4291,833,0,2.75,0,0,1,0,0
237,user_12,17741.35,DEPOSIT,2025-11-17T07:29:11.123742,7,0,4291,833,0,1.774,0,0,0,0,0
238,user_12,12232.73,WITHDRAW,2025-06-29T04:59:11.123742,4,6,4291,833,0,1.223,1,1,0,0,0
239,user_12,2469.07,WITHDRAW,2026-06-02T03:39:11.123742,3,1,4291,833,7,0.247,0,1,0,0,1
240,user_12,7942.6,TRANSFER,2026-05-01T10:48:11.123742,10,4,4291,833,2,0.794,0,0,0,0,0
241,user_13,111.55,TRANSFER,2026-01-12T07:52:11.123742,7,0,3158,2275,0,0.223,0,0,0,0,0
242,user_13,1357.72,WITHDRAW,2025-11-25T02:05:11.123742,2,1,3158,2275,0,2.715,0,1,0,0,0
243,user_13,360.29,DEPOSIT,2026-05-15T04:19:11.123742,4,4,3158,2275,2,0.721,0,1,0,0,0
244,user_13,449.17,WITHDRAW,2026-03-25T06:04:11.123742,6,2,3158,2275,1,0.898,0,0,0,0,0
245,user_13,840.3,TRANSFER,2026-01-01T14:07:11.123742,14,3,3158,2275,1,1.681,0,0,0,0,0
246,user_13,120.05,WITHDRAW,2026-05-23T13:54:11.123742,13,5,3158,2275,5,0.24,1,0,0,0,1
247,user_13,448.64,TRANSFER,2025-10-26T19:02:11.123742,19,6,3158,2275,1,0.897,1,0,0,0,0
248,user_13,236.06,DEPOSIT,2025-08-22T23:11:11.123742,23,4,3158,2275,1,0.472,0,0,0,0,0
249,user_13,392.86,WITHDRAW,2026-05-12T05:59:11.123742,5,1,3158,2275,2,0.786,0,0,0,0,0
250,user_13,16.41,DEPOSIT,2025-10-31T15:30:11.123742,15,4,3158,2275,0,0.033,0,0,0,0,0
251,user_13,917.85,WITHDRAW,2025-07-18T07:41:11.123742,7,4,3158,2275,1,1.836,0,0,0,0,0
252,user_13,648.2,DEPOSIT,2026-05-05T17:50:11.123742,17,1,3158,2275,3,1.296,0,0,0,0,0
253,user_13,96.22,DEPOSIT,2026-05-08T13:43:11.123742,13,4,3158,2275,2,0.192,0,0,0,0,0
254,user_13,1040.0,DEPOSIT,2025-07-18T03:50:11.123742,3,4,3158,2275,0,2.08,0,1,0,0,1
255,user_13,954.67,WITHDRAW,2025-12-19T06:27:11.123742,6,4,3158,2275,4,1.909,0,0,0,0,0
256,user_13,681.83,DEPOSIT,2025-11-15T01:08:11.123742,1,5,3158,2275,1,1.364,1,1,0,0,0
257,user_13,950.25,DEPOSIT,2026-06-19T09:43:11.123742,9,4,3158,2275,2,1.901,0,0,0,0,0
258,user_13,457.3,WITHDRAW,2026-06-14T05:03:11.123742,5,6,3158,2275,1,0.915,1,0,0,0,0
259,user_13,229.39,DEPOSIT,2026-04-10T21:22:11.123742,21,4,3158,2275,0,0.459,0,0,0,0,0
260,user_13,275.13,WITHDRAW,2025-07-12T00:04:11.123742,0,5,3158,2275,1,0.55,1,1,0,0,0
261,user_13,1003.52,DEPOSIT,2025-12-20T17:41:11.123742,17,5,3158,2275,3,2.007,1,0,0,0,1
262,user_13,440.68,DEPOSIT,2025-10-25T11:23:11.123742,11,5,3158,2275,3,0.881,1,0,0,0,0
263,user_13,462.32,WITHDRAW,2025-10-15T02:22:11.123742,2,2,3158,2275,2,0.925,0,1,0,0,0
264,user_13,346.51,WITHDRAW,2025-12-20T11:52:11.123742,11,5,3158,2275,1,0.693,1,0,0,0,0
265,user_13,393.3,DEPOSIT,2026-03-02T08:17:11.123742,8,0,3158,2275,1,0.787,0,0,0,0,0
266,user_13,329.64,WITHDRAW,2025-12-11T05:29:11.123742,5,3,3158,2275,1,0.659,0,0,0,0,0
267,user_13,2143.7,DEPOSIT,2026-02-13T19:36:11.123742,19,4,3158,2275,0,4.287,0,0,0,0,1
268,user_13,554.92,DEPOSIT,2026-04-18T04:26:11.123742,4,5,3158,2275,2,1.11,1,1,0,0,0
269,user_13,210.26,DEPOSIT,2026-06-08T07:19:11.123742,7,0,3158,2275,1,0.421,0,0,0,0,0
270,user_13,510.52,WITHDRAW,2025-06-27T22:15:11.123742,22,4,3158,2275,1,1.021,0,0,0,0,0
271,user_13,173.91,DEPOSIT,2025-11-06T22:57:11.123742,22,3,3158,2275,1,0.348,0,0,0,0,0
272,user_13,46.61,DEPOSIT,2026-05-03T05:02:11.123742,5,6,3158,2275,1,0.093,1,0,0,0,0
273,user_14,1807.7,DEPOSIT,2026-03-31T11:18:11.123742,11,1,3502,208,4,1.808,0,0,0,0,0
274,user_14,826.78,DEPOSIT,2025-10-23T18:41:11.123742,18,3,3502,208,1,0.827,0,0,0,0,0
275,user_14,2623.11,DEPOSIT,2026-01-10T13:59:11.123742,13,5,3502,208,0,2.623,1,0,0,0,1
276,user_14,620.36,WITHDRAW,2026-03-12T14:32:11.123742,14,3,3502,208,1,0.62,0,0,0,0,0
277,user_14,1015.02,DEPOSIT,2026-04-22T22:26:11.123742,22,2,3502,208,1,1.015,0,0,0,0,0
278,user_15,3553.93,TRANSFER,2025-07-30T10:52:11.123742,10,2,4853,2679,3,1.422,0,0,0,0,0
279,user_15,1586.98,DEPOSIT,2026-06-02T11:52:11.123742,11,1,4853,2679,3,0.635,0,0,0,0,1
280,user_15,319.02,DEPOSIT,2026-03-02T09:16:11.123742,9,0,4853,2679,1,0.128,0,0,0,0,0
281,user_15,220.4,WITHDRAW,2026-04-20T08:02:11.123742,8,0,4853,2679,2,0.088,0,0,0,0,0
282,user_15,87.55,TRANSFER,2026-01-12T03:49:11.123742,3,0,4853,2679,0,0.035,0,1,0,0,1
283,user_15,3158.21,DEPOSIT,2025-09-28T04:43:11.123742,4,6,4853,2679,0,1.263,1,1,0,0,0
284,user_15,4733.0,DEPOSIT,2025-07-27T19:30:11.123742,19,6,4853,2679,2,1.893,1,0,0,0,0
285,user_15,871.92,DEPOSIT,2026-03-09T04:25:11.123742,4,0,4853,2679,3,0.349,0,1,0,0,1
286,user_15,5534.98,WITHDRAW,2026-03-03T07:41:11.123742,7,1,4853,2679,0,2.214,0,0,0,0,0
287,user_15,3319.96,WITHDRAW,2026-02-23T05:01:11.123742,5,0,4853,2679,1,1.328,0,0,0,0,0
288,user_15,3584.8,DEPOSIT,2025-07-28T21:49:11.123742,21,0,4853,2679,3,1.434,0,0,0,0,0
289,user_15,2515.56,WITHDRAW,2026-02-28T14:39:11.123742,14,5,4853,2679,2,1.006,1,0,0,0,0
290,user_15,1993.21,DEPOSIT,2025-11-21T10:32:11.123742,10,4,4853,2679,0,0.797,0,0,0,0,0
291,user_15,326.28,TRANSFER,2025-11-04T03:45:11.123742,3,1,4853,2679,1,0.131,0,1,0,0,1
292,user_15,2405.94,TRANSFER,2025-11-08T02:49:11.123742,2,5,4853,2679,2,0.962,1,1,0,0,0
293,user_15,5168.24,DEPOSIT,2026-06-03T21:26:11.123742,21,2,4853,2679,1,2.067,0,0,0,0,0
294,user_15,5097.45,DEPOSIT,2025-10-16T03:57:11.123742,3,3,4853,2679,0,2.039,0,1,0,0,1
295,user_16,2459.11,WITHDRAW,2026-01-11T06:15:11.123742,6,6,3389,2280,2,0.246,1,0,0,0,0
296,user_16,8112.19,WITHDRAW,2025-11-03T09:38:11.123742,9,0,3389,2280,2,0.811,0,0,0,0,0
297,user_16,23292.13,TRANSFER,2025-07-07T22:52:11.123742,22,0,3389,2280,2,2.329,0,0,1,0,1
298,user_16,4704.23,TRANSFER,2025-10-29T18:37:11.123742,18,2,3389,2280,0,0.47,0,0,0,0,1
299,user_16,11175.39,WITHDRAW,2026-05-07T06:41:11.123742,6,3,3389,2280,1,1.118,0,0,0,0,0
300,user_16,662.51,DEPOSIT,2025-10-18T17:27:11.123742,17,5,3389,2280,0,0.066,1,0,0,0,0
301,user_16,10358.01,DEPOSIT,2025-09-03T05:28:11.123742,5,2,3389,2280,1,1.036,0,0,0,0,0
302,user_16,23523.32,DEPOSIT,2025-12-02T08:26:11.123742,8,1,3389,2280,1,2.352,0,0,1,0,0
303,user_16,18962.16,DEPOSIT,2026-04-18T04:11:11.123742,4,5,3389,2280,0,1.896,1,1,0,0,0
304,user_16,22206.13,DEPOSIT,2025-07-08T08:07:11.123742,8,1,3389,2280,1,2.221,0,0,1,0,0
305,user_16,2109.8,DEPOSIT,2026-03-23T10:08:11.123742,10,0,3389,2280,4,0.211,0,0,0,0,0
306,user_16,33933.14,DEPOSIT,2026-01-08T01:13:11.123742,1,3,3389,2280,0,3.393,0,1,1,0,1
307,user_16,1777.09,DEPOSIT,2026-06-17T11:00:11.123742,11,2,3389,2280,1,0.178,0,0,0,0,0
308,user_16,5935.19,DEPOSIT,2025-11-24T21:48:11.123742,21,0,3389,2280,2,0.594,0,0,0,0,0
309,user_16,22738.23,WITHDRAW,2025-08-04T20:46:11.123742,20,0,3389,2280,4,2.274,0,0,1,0,1
310,user_16,15198.82,DEPOSIT,2025-11-22T04:33:11.123742,4,5,3389,2280,1,1.52,1,1,0,0,0
311,user_16,14794.3,TRANSFER,2026-06-21T22:19:11.123742,22,6,3389,2280,2,1.479,1,0,0,0,1
312,user_16,25330.36,TRANSFER,2026-01-26T12:19:11.123742,12,0,3389,2280,2,2.533,0,0,1,0,1
313,user_16,35440.97,DEPOSIT,2026-01-13T04:31:11.123742,4,1,3389,2280,0,3.544,0,1,1,0,1
314,user_16,5877.57,WITHDRAW,2026-06-15T08:39:11.123742,8,0,3389,2280,1,0.588,0,0,0,0,0
315,user_16,24514.25,WITHDRAW,2025-09-06T20:40:11.123742,20,5,3389,2280,2,2.451,1,0,1,0,1
316,user_16,1727.86,WITHDRAW,2026-02-27T20:30:11.123742,20,4,3389,2280,2,0.173,0,0,0,0,0
317,user_16,26893.11,TRANSFER,2025-09-27T05:27:11.123742,5,5,3389,2280,0,2.689,1,0,1,0,1
318,user_16,17689.42,DEPOSIT,2026-06-18T18:51:11.123742,18,3,3389,2280,1,1.769,0,0,0,0,0
319,user_16,9676.53,WITHDRAW,2025-11-29T10:42:11.123742,10,5,3389,2280,0,0.968,1,0,0,0,0
320,user_16,4798.88,TRANSFER,2026-03-29T04:40:11.123742,4,6,3389,2280,1,0.48,1,1,0,0,1
321,user_16,5566.54,WITHDRAW,2025-07-11T23:33:11.123742,23,4,3389,2280,1,0.557,0,0,0,0,0
322,user_17,40.8,DEPOSIT,2026-05-02T00:24:11.123742,0,5,973,1402,1,0.041,1,1,0,0,1
323,user_17,3212.94,DEPOSIT,2025-10-03T00:18:11.123742,0,4,973,1402,1,3.213,0,1,0,0,0
324,user_17,2047.05,TRANSFER,2026-06-15T09:13:11.123742,9,0,973,1402,0,2.047,0,0,0,0,0
325,user_17,183.92,WITHDRAW,2026-03-20T09:17:11.123742,9,4,973,1402,1,0.184,0,0,0,0,0
326,user_17,1541.3,WITHDRAW,2025-10-29T04:44:11.123742,4,2,973,1402,1,1.541,0,1,0,0,0
327,user_17,133.17,TRANSFER,2026-01-02T12:09:11.123742,12,4,973,1402,0,0.133,0,0,0,0,1
328,user_17,1853.66,DEPOSIT,2025-08-09T06:16:11.123742,6,5,973,1402,2,1.854,1,0,0,0,0
329,user_17,1735.65,DEPOSIT,2025-12-19T07:17:11.123742,7,4,973,1402,2,1.736,0,0,0,0,0
330,user_17,469.03,DEPOSIT,2026-04-02T01:37:11.123742,1,3,973,1402,2,0.469,0,1,0,0,0
331,user_17,2225.85,DEPOSIT,2026-02-18T14:04:11.123742,14,2,973,1402,3,2.226,0,0,0,0,1
332,user_17,418.24,WITHDRAW,2026-06-10T04:30:11.123742,4,2,973,1402,4,0.418,0,1,0,0,1
333,user_17,757.44,DEPOSIT,2025-10-10T01:48:11.123742,1,4,973,1402,1,0.757,0,1,0,0,1
334,user_17,1406.79,DEPOSIT,2026-01-22T12:52:11.123742,12,3,973,1402,2,1.407,0,0,0,0,0
335,user_17,1883.37,DEPOSIT,2026-05-15T06:09:11.123742,6,4,973,1402,1,1.883,0,0,0,0,0
336,user_17,841.19,WITHDRAW,2025-12-11T04:17:11.123742,4,3,973,1402,2,0.841,0,1,0,0,0
337,user_17,543.48,WITHDRAW,2025-08-12T01:19:11.123742,1,1,973,1402,0,0.543,0,1,0,0,0
338,user_17,290.5,DEPOSIT,2025-06-26T15:40:11.123742,15,3,973,1402,1,0.291,0,0,0,0,0
339,user_17,519.92,DEPOSIT,2026-01-08T11:44:11.123742,11,3,973,1402,0,0.52,0,0,0,0,0
340,user_18,72.02,WITHDRAW,2025-08-14T23:33:11.123742,23,3,2489,1641,0,0.36,0,0,0,0,0
341,user_18,19.51,WITHDRAW,2026-05-10T22:17:11.123742,22,6,2489,1641,0,0.098,1,0,0,0,0
342,user_18,525.96,WITHDRAW,2026-06-13T08:29:11.123742,8,5,2489,1641,1,2.63,1,0,0,0,0
343,user_18,133.72,WITHDRAW,2025-10-03T01:03:11.123742,1,4,2489,1641,1,0.669,0,1,0,0,0
344,user_18,243.36,DEPOSIT,2025-07-23T20:20:11.123742,20,2,2489,1641,2,1.217,0,0,0,0,0
345,user_18,191.08,WITHDRAW,2026-06-14T10:14:11.123742,10,6,2489,1641,0,0.955,1,0,0,0,1
346,user_18,536.09,DEPOSIT,2026-04-29T03:40:11.123742,3,2,2489,1641,1,2.68,0,1,0,0,0
347,user_18,50.76,DEPOSIT,2025-09-16T23:43:11.123742,23,1,2489,1641,0,0.254,0,0,0,0,0
348,user_18,460.72,WITHDRAW,2025-07-23T08:01:11.123742,8,2,2489,1641,1,2.304,0,0,0,0,0
349,user_18,271.5,TRANSFER,2026-03-05T23:27:11.123742,23,3,2489,1641,1,1.358,0,0,0,0,0
350,user_18,76.01,TRANSFER,2025-10-21T04:59:11.123742,4,1,2489,1641,4,0.38,0,1,0,0,1
351,user_18,302.63,DEPOSIT,2025-09-17T17:33:11.123742,17,2,2489,1641,1,1.513,0,0,0,0,0
352,user_18,129.53,TRANSFER,2025-11-01T22:09:11.123742,22,5,2489,1641,2,0.648,1,0,0,0,1
353,user_18,31.75,TRANSFER,2025-10-30T11:13:11.123742,11,3,2489,1641,2,0.159,0,0,0,0,0
354,user_18,505.34,DEPOSIT,2025-11-02T09:15:11.123742,9,6,2489,1641,3,2.527,1,0,0,0,0
355,user_18,53.5,DEPOSIT,2026-04-07T17:16:11.123742,17,1,2489,1641,1,0.267,0,0,0,0,0
356,user_18,245.29,DEPOSIT,2025-08-17T13:28:11.123742,13,6,2489,1641,0,1.226,1,0,0,0,0
357,user_19,9907.28,DEPOSIT,2026-01-17T21:11:11.123742,21,5,772,2050,2,0.991,1,0,0,0,0
358,user_19,1601.52,TRANSFER,2026-03-17T11:24:11.123742,11,1,772,2050,0,0.16,0,0,0,0,0
359,user_19,11639.88,DEPOSIT,2025-06-27T08:04:11.123742,8,4,772,2050,3,1.164,0,0,0,0,0
360,user_19,19497.99,DEPOSIT,2026-04-29T11:39:11.123742,11,2,772,2050,1,1.95,0,0,0,0,0
361,user_19,7270.39,WITHDRAW,2025-10-20T18:29:11.123742,18,0,772,2050,0,0.727,0,0,0,0,0
362,user_19,779.44,DEPOSIT,2026-05-15T12:46:11.123742,12,4,772,2050,3,0.078,0,0,0,0,0
363,user_19,14351.12,DEPOSIT,2025-10-01T16:06:11.123742,16,2,772,2050,3,1.435,0,0,0,0,0
364,user_19,15611.38,TRANSFER,2025-10-01T22:05:11.123742,22,2,772,2050,1,1.561,0,0,0,0,0
365,user_19,28550.76,DEPOSIT,2026-01-15T17:27:11.123742,17,3,772,2050,1,2.855,0,0,1,0,0
366,user_19,13963.69,DEPOSIT,2026-02-18T01:11:11.123742,1,2,772,2050,2,1.396,0,1,0,0,0
367,user_19,12275.69,WITHDRAW,2025-09-15T19:45:11.123742,19,0,772,2050,1,1.228,0,0,0,0,0
368,user_19,2007.81,TRANSFER,2026-02-22T19:11:11.123742,19,6,772,2050,1,0.201,1,0,0,0,0
369,user_19,3271.82,DEPOSIT,2026-03-10T05:56:11.123742,5,1,772,2050,1,0.327,0,0,0,0,0
370,user_19,1620.97,DEPOSIT,2026-04-09T07:54:11.123742,7,3,772,2050,1,0.162,0,0,0,0,0
371,user_19,4392.82,DEPOSIT,2025-08-30T23:19:11.123742,23,5,772,2050,2,0.439,1,0,0,0,0
372,user_19,9492.34,TRANSFER,2025-12-08T02:01:11.123742,2,0,772,2050,1,0.949,0,1,0,0,0
373,user_19,21902.73,WITHDRAW,2026-06-08T06:16:11.123742,6,0,772,2050,0,2.19,0,0,1,0,1
374,user_19,2547.86,DEPOSIT,2026-01-30T10:27:11.123742,10,4,772,2050,1,0.255,0,0,0,0,0
375,user_19,20628.23,WITHDRAW,2026-01-29T21:34:11.123742,21,3,772,2050,2,2.063,0,0,1,0,1
376,user_19,11818.2,DEPOSIT,2025-08-11T22:34:11.123742,22,0,772,2050,1,1.182,0,0,0,0,0
377,user_19,29369.37,WITHDRAW,2025-11-30T11:22:11.123742,11,6,772,2050,0,2.937,1,0,1,0,0
378,user_19,8005.04,DEPOSIT,2026-04-09T03:56:11.123742,3,3,772,2050,2,0.801,0,1,0,0,0
379,user_19,14332.01,DEPOSIT,2026-06-14T21:18:11.123742,21,6,772,2050,2,1.433,1,0,0,0,0
380,user_19,18703.89,WITHDRAW,2026-03-29T22:07:11.123742,22,6,772,2050,1,1.87,1,0,0,0,0
381,user_19,3269.21,WITHDRAW,2026-05-19T14:29:11.123742,14,1,772,2050,2,0.327,0,0,0,0,0
382,user_19,22947.37,DEPOSIT,2025-10-18T20:39:11.123742,20,5,772,2050,1,2.295,1,0,1,0,1
383,user_19,2691.86,DEPOSIT,2026-05-12T06:06:11.123742,6,1,772,2050,1,0.269,0,0,0,0,0
384,user_20,9955.73,DEPOSIT,2026-05-07T23:00:11.123742,23,3,4612,1103,1,0.996,0,0,0,0,0
385,user_20,9059.52,DEPOSIT,2026-01-05T22:45:11.123742,22,0,4612,1103,1,0.906,0,0,0,0,0
386,user_20,20396.77,WITHDRAW,2026-02-17T11:00:11.123742,11,1,4612,1103,2,2.04,0,0,1,0,1
387,user_20,3444.11,DEPOSIT,2026-03-27T00:10:11.123742,0,4,4612,1103,0,0.344,0,1,0,0,0
388,user_20,14416.12,TRANSFER,2026-05-09T00:42:11.123742,0,5,4612,1103,3,1.442,1,1,0,0,1
389,user_20,7155.71,WITHDRAW,2026-05-16T17:03:11.123742,17,5,4612,1103,0,0.716,1,0,0,0,0
390,user_21,2472.75,DEPOSIT,2025-09-08T00:21:11.123742,0,0,4837,980,4,2.473,0,1,0,0,1
391,user_21,2732.59,DEPOSIT,2026-06-10T11:37:11.123742,11,2,4837,980,2,2.733,0,0,0,0,0
392,user_21,488.7,DEPOSIT,2025-07-16T06:22:11.123742,6,2,4837,980,2,0.489,0,0,0,0,0
393,user_21,3372.37,WITHDRAW,2026-02-12T15:00:11.123742,15,3,4837,980,2,3.372,0,0,0,0,1
394,user_21,1828.98,WITHDRAW,2025-09-20T21:54:11.123742,21,5,4837,980,0,1.829,1,0,0,0,0
395,user_21,193.22,TRANSFER,2025-07-19T08:58:11.123742,8,5,4837,980,3,0.193,1,0,0,0,0
396,user_21,1336.77,TRANSFER,2025-09-05T06:18:11.123742,6,4,4837,980,1,1.337,0,0,0,0,0
397,user_21,2440.5,DEPOSIT,2025-10-11T18:28:11.123742,18,5,4837,980,1,2.441,1,0,0,0,0
398,user_21,2082.84,DEPOSIT,2025-12-29T06:54:11.123742,6,0,4837,980,1,2.083,0,0,0,0,0
399,user_21,1114.4,DEPOSIT,2026-06-03T10:01:11.123742,10,2,4837,980,3,1.114,0,0,0,0,1
400,user_21,1610.05,DEPOSIT,2026-04-09T06:54:11.123742,6,3,4837,980,0,1.61,0,0,0,0,0
401,user_21,1114.83,TRANSFER,2026-03-19T05:02:11.123742,5,3,4837,980,1,1.115,0,0,0,0,0
402,user_21,1694.08,WITHDRAW,2026-02-15T13:18:11.123742,13,6,4837,980,2,1.694,1,0,0,0,0
403,user_21,581.47,WITHDRAW,2025-08-22T04:43:11.123742,4,4,4837,980,1,0.581,0,1,0,0,0
404,user_21,1.0,DEPOSIT,2026-01-28T01:01:11.123742,1,2,4837,980,2,0.001,0,1,0,0,0
405,user_21,1084.71,WITHDRAW,2026-02-27T06:12:11.123742,6,4,4837,980,1,1.085,0,0,0,0,0
406,user_21,886.19,TRANSFER,2025-11-14T20:29:11.123742,20,4,4837,980,2,0.886,0,0,0,0,0
407,user_21,938.39,WITHDRAW,2026-05-08T16:18:11.123742,16,4,4837,980,1,0.938,0,0,0,0,0
408,user_21,2347.07,TRANSFER,2026-04-29T22:22:11.123742,22,2,4837,980,1,2.347,0,0,0,0,0
409,user_21,3077.71,TRANSFER,2025-12-06T15:28:11.123742,15,5,4837,980,2,3.078,1,0,0,0,1
410,user_21,374.06,DEPOSIT,2025-12-06T15:36:11.123742,15,5,4837,980,2,0.374,1,0,0,0,0
411,user_21,2013.04,DEPOSIT,2026-04-02T10:35:11.123742,10,3,4837,980,1,2.013,0,0,0,0,1
412,user_21,1550.01,WITHDRAW,2025-12-22T01:21:11.123742,1,0,4837,980,2,1.55,0,1,0,0,0
413,user_21,1151.0,DEPOSIT,2025-09-23T22:42:11.123742,22,1,4837,980,2,1.151,0,0,0,0,0
414,user_21,464.36,WITHDRAW,2026-03-09T23:53:11.123742,23,0,4837,980,3,0.464,0,0,0,0,0
415,user_21,3280.65,DEPOSIT,2025-08-15T17:42:11.123742,17,4,4837,980,2,3.281,0,0,0,0,0
416,user_21,323.35,DEPOSIT,2026-03-11T20:36:11.123742,20,2,4837,980,2,0.323,0,0,0,0,0
417,user_21,690.46,DEPOSIT,2026-03-22T07:44:11.123742,7,6,4837,980,0,0.69,1,0,0,0,0
418,user_22,1509.62,TRANSFER,2026-04-20T13:36:11.123742,13,0,4527,233,0,1.51,0,0,0,0,0
419,user_22,999.25,DEPOSIT,2026-04-22T16:29:11.123742,16,2,4527,233,1,0.999,0,0,0,0,0
420,user_22,67.9,TRANSFER,2026-03-22T14:12:11.123742,14,6,4527,233,3,0.068,1,0,0,0,1
421,user_22,2394.24,DEPOSIT,2025-08-24T19:28:11.123742,19,6,4527,233,0,2.394,1,0,0,0,0
422,user_22,1855.66,DEPOSIT,2025-07-01T22:02:11.123742,22,1,4527,233,0,1.856,0,0,0,0,0
423,user_22,1169.89,DEPOSIT,2025-07-17T13:47:11.123742,13,3,4527,233,0,1.17,0,0,0,0,0
424,user_22,996.4,TRANSFER,2025-07-15T19:47:11.123742,19,1,4527,233,0,0.996,0,0,0,0,1
425,user_22,978.58,WITHDRAW,2026-04-22T10:52:11.123742,10,2,4527,233,1,0.979,0,0,0,0,0
426,user_22,171.66,DEPOSIT,2025-10-01T09:04:11.123742,9,2,4527,233,3,0.172,0,0,0,0,0
427,user_22,3296.54,DEPOSIT,2025-08-02T15:11:11.123742,15,5,4527,233,2,3.297,1,0,0,0,0
428,user_22,180.86,DEPOSIT,2025-11-03T20:32:11.123742,20,0,4527,233,1,0.181,0,0,0,0,0
429,user_22,723.49,TRANSFER,2026-06-05T02:37:11.123742,2,4,4527,233,1,0.723,0,1,0,0,1
430,user_22,696.69,DEPOSIT,2025-12-26T19:11:11.123742,19,4,4527,233,0,0.697,0,0,0,0,0
431,user_23,22508.26,DEPOSIT,2026-06-05T21:10:11.123742,21,4,2348,572,1,2.251,0,0,1,0,1
432,user_23,7744.06,WITHDRAW,2026-04-15T06:54:11.123742,6,2,2348,572,0,0.774,0,0,0,0,0
433,user_23,19639.77,DEPOSIT,2025-07-04T14:25:11.123742,14,4,2348,572,1,1.964,0,0,0,0,0
434,user_23,3874.51,DEPOSIT,2026-03-05T04:42:11.123742,4,3,2348,572,1,0.387,0,1,0,0,0
435,user_23,10143.15,TRANSFER,2025-06-26T07:10:11.123742,7,3,2348,572,1,1.014,0,0,0,0,0
436,user_23,15626.44,TRANSFER,2026-01-21T01:09:11.123742,1,2,2348,572,0,1.563,0,1,0,0,0
437,user_23,11352.29,DEPOSIT,2026-01-02T22:52:11.123742,22,4,2348,572,3,1.135,0,0,0,0,0
438,user_23,507.54,WITHDRAW,2025-08-09T02:34:11.123742,2,5,2348,572,2,0.051,1,1,0,0,1
439,user_23,12121.45,WITHDRAW,2025-08-16T14:01:11.123742,14,5,2348,572,1,1.212,1,0,0,0,0
440,user_23,8895.49,WITHDRAW,2025-11-14T14:32:11.123742,14,4,2348,572,1,0.89,0,0,0,0,0
441,user_23,10889.56,WITHDRAW,2025-12-14T13:22:11.123742,13,6,2348,572,2,1.089,1,0,0,0,0
442,user_23,17398.09,DEPOSIT,2026-06-19T22:11:11.123742,22,4,2348,572,1,1.74,0,0,0,0,0
443,user_23,13931.21,DEPOSIT,2025-09-19T14:02:11.123742,14,4,2348,572,2,1.393,0,0,0,0,0
444,user_23,4260.01,TRANSFER,2026-05-24T03:05:11.123742,3,6,2348,572,2,0.426,1,1,0,0,1
445,user_23,6031.01,WITHDRAW,2026-02-23T04:48:11.123742,4,0,2348,572,2,0.603,0,1,0,0,0
446,user_23,20610.25,DEPOSIT,2025-10-24T12:27:11.123742,12,4,2348,572,3,2.061,0,0,1,0,1
447,user_23,6696.29,WITHDRAW,2025-09-13T00:14:11.123742,0,5,2348,572,2,0.67,1,1,0,0,0
448,user_23,590.97,DEPOSIT,2025-07-21T01:37:11.123742,1,0,2348,572,5,0.059,0,1,0,0,0
449,user_23,7233.56,WITHDRAW,2026-05-31T06:00:11.123742,6,6,2348,572,1,0.723,1,0,0,0,0
450,user_23,19422.31,WITHDRAW,2025-10-18T23:44:11.123742,23,5,2348,572,0,1.942,1,0,0,0,0
451,user_23,16278.39,DEPOSIT,2026-01-28T11:14:11.123742,11,2,2348,572,1,1.628,0,0,0,0,0
452,user_23,18887.71,DEPOSIT,2025-07-20T14:13:11.123742,14,6,2348,572,2,1.889,1,0,0,0,0
453,user_24,86.99,WITHDRAW,2026-02-04T11:48:11.123742,11,2,2315,2061,1,0.435,0,0,0,0,0
454,user_24,271.62,WITHDRAW,2025-10-17T13:56:11.123742,13,4,2315,2061,2,1.358,0,0,0,0,0
455,user_24,782.59,DEPOSIT,2026-04-16T22:02:11.123742,22,3,2315,2061,1,3.913,0,0,0,0,0
456,user_24,16.07,TRANSFER,2025-10-31T23:23:11.123742,23,4,2315,2061,1,0.08,0,0,0,0,0
457,user_24,524.24,DEPOSIT,2025-11-17T08:42:11.123742,8,0,2315,2061,0,2.621,0,0,0,0,1
458,user_24,193.66,TRANSFER,2026-04-27T02:31:11.123742,2,0,2315,2061,2,0.968,0,1,0,0,0
459,user_24,1.72,DEPOSIT,2025-09-28T20:57:11.123742,20,6,2315,2061,1,0.009,1,0,0,0,0
460,user_24,293.03,WITHDRAW,2026-01-17T17:23:11.123742,17,5,2315,2061,1,1.465,1,0,0,0,0
461,user_24,275.59,TRANSFER,2026-06-01T17:44:11.123742,17,0,2315,2061,0,1.378,0,0,0,0,1
462,user_24,180.7,DEPOSIT,2025-11-15T22:44:11.123742,22,5,2315,2061,1,0.904,1,0,0,0,0
